transaction_id,transaction_date,year,quarter,month,month_num,day_of_week,customer_id,customer_segment,region,city,product_category,product_name,quantity,unit_price,gross_revenue,discount_rate,discount_amount,net_revenue,cost,profit,sales_channel,sales_rep,order_status,profit_margin,revenue_per_unit,is_high_value,days_since_start
TXN003552,2024-02-07,2024,Q1,February,2,Wednesday,CUST6248,Individual,North,Newcastle,Furniture,Standing Desk,1,473.53,473.53,0.04,18.94,454.59,312.99,141.6,Retail,Rep_05,Completed,31.15,454.59,False,767
TXN003553,2022-02-04,2022,Q1,February,2,Friday,CUST1235,Smb,South,Brighton,Software,Productivity Suite,15,400.17,6002.55,0.02,120.05,5882.5,3820.75,2061.75,Online,Rep_15,Completed,35.05,392.17,True,34
TXN003554,2024-11-26,2024,Q4,November,11,Tuesday,CUST9175,Smb,West,Birmingham,Furniture,Standing Desk,11,178.53,2552.98,0.03,76.59,2476.39,1161.72,1314.67,Online,Rep_19,Pending,53.09,225.13,False,1060
TXN003555,2024-05-04,2024,Q2,May,5,Saturday,CUST7198,Enterprise,West,Cardiff,Software,Cloud Storage,50,476.29,23814.5,0.09,2143.3,21671.2,11491.12,10180.08,Direct Sales,Rep_10,Completed,46.98,433.42,True,854
TXN003556,2022-05-24,2022,Q2,May,5,Tuesday,CUST7799,Individual,West,Birmingham,Electronics,USB-C Hub,3,1324.39,3973.17,0.03,119.2,3853.97,2522.85,1331.12,Partner,Rep_10,Pending,34.54,1284.66,False,143
TXN003557,2023-12-06,2023,Q4,December,12,Wednesday,CUST8376,Enterprise,North,Leeds,Software,Cloud Storage,15,138.88,2708.16,0.07,189.57,2518.59,1571.38,947.21,Partner,Rep_07,Completed,37.61,167.91,False,704
TXN003558,2022-12-24,2022,Q4,December,12,Saturday,CUST8674,Government,South,Brighton,Software,Design Pro,3,482.39,1881.32,0.11,206.95,1674.37,938.13,736.24,Retail,Rep_10,Completed,43.97,558.12,False,357
TXN003559,2023-09-17,2023,Q3,September,9,Sunday,CUST5507,Enterprise,East,Ipswich,Stationery,Paper Ream,6,90.3,541.8,0.11,59.6,482.2,215.35,266.85,Direct Sales,Rep_04,Completed,55.34,80.37,False,624
TXN003560,2023-04-24,2023,Q2,April,4,Monday,CUST6883,Smb,East,Ipswich,Software,Cloud Storage,8,492.46,3939.68,0.01,39.4,3900.28,1851.27,2049.01,Direct Sales,Rep_11,Completed,52.53,487.54,False,478
TXN003561,2023-03-24,2023,Q1,March,3,Friday,CUST3170,Government,West,Cardiff,Stationery,Paper Ream,3,79.33,237.99,0.05,11.9,226.09,151.59,74.5,Partner,Rep_05,Completed,32.95,75.36,False,447
TXN003562,2023-03-29,2023,Q1,March,3,Wednesday,CUST8646,Government,South,Brighton,Electronics,Laptop Pro,1,1230.04,1230.04,0.14,172.21,1057.83,636.39,421.44,Online,Rep_16,Cancelled,39.84,1057.83,False,452
TXN003563,2022-07-23,2022,Q3,July,7,Saturday,CUST6834,Enterprise,North,Manchester,Stationery,Notebook Set,18,85.4,1537.2,0.01,15.37,1521.83,719.83,802.0,Retail,Rep_09,Completed,52.7,84.55,False,203
TXN003564,2022-05-31,2022,Q2,May,5,Tuesday,CUST6535,Enterprise,West,Exeter,Electronics,USB-C Hub,43,689.28,29639.04,0.07,2074.73,27564.31,16298.13,11266.18,Online,Rep_01,Completed,40.87,641.03,True,150
TXN003565,2024-06-18,2024,Q2,June,6,Tuesday,CUST1630,Enterprise,East,Norwich,Furniture,Office Chair,42,169.78,7130.76,0.13,927.0,6203.76,3030.35,3173.41,Online,Rep_01,Completed,51.15,147.71,True,899
TXN003566,2024-07-29,2024,Q3,July,7,Monday,CUST7145,Individual,South,London,Software,Design Pro,2,304.64,609.28,0.02,12.19,597.09,312.83,284.26,Retail,Rep_07,Completed,47.61,298.54,False,940
TXN003567,2024-12-13,2024,Q4,December,12,Friday,CUST7448,Government,South,Brighton,Furniture,Filing Cabinet,1,628.78,817.41,0.01,8.17,809.24,383.54,425.7,Retail,Rep_02,Completed,52.6,809.24,False,1077
TXN003568,2023-04-14,2023,Q2,April,4,Friday,CUST5360,Smb,East,Norwich,Software,Productivity Suite,11,374.54,4119.94,0.01,41.2,4078.74,1901.6,2177.14,Retail,Rep_13,Completed,53.38,370.79,False,468
TXN003569,2023-06-11,2023,Q2,June,6,Sunday,CUST9293,Smb,East,Cambridge,Software,Productivity Suite,11,235.86,2594.46,0.04,103.78,2490.68,1096.67,1394.01,Online,Rep_18,Completed,55.97,226.43,False,526
TXN003570,2023-10-03,2023,Q4,October,10,Tuesday,CUST8775,Individual,East,Ipswich,Stationery,Notebook Set,5,60.19,391.24,0.01,3.91,387.33,256.85,130.48,Direct Sales,Rep_05,Completed,33.69,77.47,False,640
TXN003571,2024-09-18,2024,Q3,September,9,Wednesday,CUST9899,Smb,East,Colchester,Furniture,Bookshelf,11,751.75,8269.25,0.02,165.38,8103.87,4923.75,3180.12,Direct Sales,Rep_01,Completed,39.24,736.72,True,991
TXN003572,2023-07-27,2023,Q3,July,7,Thursday,CUST2847,Individual,North,Manchester,Furniture,Office Chair,4,226.99,907.96,0.02,18.16,889.8,441.8,448.0,Retail,Rep_09,Completed,50.35,222.45,False,572
TXN003573,2022-03-06,2022,Q1,March,3,Sunday,CUST3098,Government,West,Exeter,Stationery,Paper Ream,2,86.46,172.92,0.04,6.92,166.0,83.25,82.75,Direct Sales,Rep_08,Pending,49.85,83.0,False,64
TXN003574,2022-01-18,2022,Q1,January,1,Tuesday,CUST4200,Individual,East,Ipswich,Electronics,Wireless Mouse,3,1326.26,3978.78,0.02,79.58,3899.2,1800.82,2098.38,Direct Sales,Rep_16,Completed,53.82,1299.73,False,17
TXN003575,2023-03-23,2023,Q1,March,3,Thursday,CUST6102,Individual,East,Cambridge,Electronics,Wireless Mouse,1,1248.71,1248.71,0.01,12.49,1236.22,529.71,706.51,Retail,Rep_04,Completed,57.15,1236.22,False,446
TXN003576,2023-12-20,2023,Q4,December,12,Wednesday,CUST6977,Smb,South,Brighton,Electronics,Bluetooth Headphones,11,384.69,5501.07,0.04,220.04,5281.03,3113.66,2167.37,Retail,Rep_04,Completed,41.04,480.09,True,718
TXN003577,2023-11-27,2023,Q4,November,11,Monday,CUST4609,Government,East,Ipswich,Software,Project Manager,1,81.46,105.9,0.03,3.18,102.72,70.39,32.33,Retail,Rep_20,Completed,31.47,102.72,False,695
TXN003578,2024-11-17,2024,Q4,November,11,Sunday,CUST9823,Smb,East,Ipswich,Electronics,Laptop Pro,17,763.18,16866.28,0.01,168.66,16697.62,8805.64,7891.98,Partner,Rep_09,Completed,47.26,982.21,True,1051
TXN003579,2023-02-18,2023,Q1,February,2,Saturday,CUST1003,Smb,North,Leeds,Electronics,Bluetooth Headphones,17,1059.22,18006.74,0.03,540.2,17466.54,7789.22,9677.32,Retail,Rep_16,Completed,55.4,1027.44,True,413
TXN003580,2022-07-30,2022,Q3,July,7,Saturday,CUST3240,Enterprise,West,Exeter,Stationery,Pen Collection,27,87.52,2363.04,0.01,23.63,2339.41,1205.14,1134.27,Retail,Rep_20,Completed,48.49,86.64,False,210
TXN003581,2022-09-21,2022,Q3,September,9,Wednesday,CUST5772,Enterprise,East,Ipswich,Stationery,Paper Ream,41,35.71,1464.11,0.04,58.56,1405.55,604.11,801.44,Retail,Rep_03,Completed,57.02,34.28,False,263
TXN003582,2024-02-21,2024,Q1,February,2,Wednesday,CUST7337,Smb,North,Leeds,Stationery,Sticky Notes,14,56.61,792.54,0.04,31.7,760.84,454.14,306.7,Online,Rep_01,Completed,40.31,54.35,False,781
TXN003583,2024-04-17,2024,Q2,April,4,Wednesday,CUST3005,Individual,South,Southampton,Furniture,Standing Desk,1,244.0,244.0,0.02,4.88,239.12,121.05,118.07,Direct Sales,Rep_03,Completed,49.38,239.12,False,837
TXN003584,2022-05-07,2022,Q2,May,5,Saturday,CUST5767,Individual,West,Birmingham,Software,Design Pro,3,478.95,1436.85,0.05,71.84,1365.01,627.42,737.59,Partner,Rep_01,Completed,54.04,455.0,False,126
TXN003585,2023-08-22,2023,Q3,August,8,Tuesday,CUST5767,Enterprise,West,Exeter,Stationery,Paper Ream,27,90.88,2453.76,0.13,318.99,2134.77,1175.04,959.73,Partner,Rep_04,Completed,44.96,79.07,False,598
TXN003586,2023-02-15,2023,Q1,February,2,Wednesday,CUST8103,Smb,South,Brighton,Furniture,Bookshelf,13,366.14,4759.82,0.02,95.2,4664.62,2573.44,2091.18,Online,Unassigned,Completed,44.83,358.82,False,410
TXN003587,2022-04-25,2022,Q2,April,4,Monday,CUST1380,Government,South,Southampton,Software,Productivity Suite,1,242.46,242.46,0.14,33.94,208.52,119.41,89.11,Retail,Rep_12,Completed,42.73,208.52,False,114
TXN003588,2024-01-10,2024,Q1,January,1,Wednesday,CUST7895,Government,North,Manchester,Furniture,Filing Cabinet,2,374.99,749.98,0.02,15.0,734.98,462.28,272.7,Partner,Rep_09,Completed,37.1,367.49,False,739
TXN003589,2022-08-08,2022,Q3,August,8,Monday,CUST1229,Individual,South,Southampton,Stationery,Notebook Set,5,61.19,305.95,0.01,3.06,302.89,197.83,105.06,Direct Sales,Rep_11,Completed,34.69,60.58,False,219
TXN003590,2024-03-05,2024,Q1,March,3,Tuesday,CUST3545,Enterprise,North,Manchester,Electronics,Laptop Pro,45,337.38,15182.1,0.03,455.46,14726.64,9811.13,4915.51,Retail,Rep_04,Completed,33.38,327.26,True,794
TXN003591,2022-10-25,2022,Q4,October,10,Tuesday,CUST2733,Government,North,Leeds,Software,Productivity Suite,3,93.35,364.06,0.0,0.0,364.06,238.2,125.86,Direct Sales,Rep_03,Completed,34.57,121.35,False,297
TXN003592,2024-01-12,2024,Q1,January,1,Friday,CUST9379,Enterprise,North,Manchester,Software,Cloud Storage,48,370.76,17796.48,0.13,2313.54,15482.94,9674.05,5808.89,Retail,Rep_05,Completed,37.52,322.56,True,741
TXN003593,2023-09-20,2023,Q3,September,9,Wednesday,CUST3753,Enterprise,South,Brighton,Electronics,USB-C Hub,26,1333.99,34683.74,0.12,4162.05,30521.69,12945.09,17576.6,Retail,Rep_16,Completed,57.59,1173.91,True,627
TXN003594,2023-02-27,2023,Q1,February,2,Monday,CUST5030,Enterprise,West,Plymouth,Electronics,Webcam HD,50,624.0,31200.0,0.15,4680.0,26520.0,16525.93,9994.07,Direct Sales,Rep_14,Completed,37.69,530.4,True,422
TXN003595,2023-12-07,2023,Q4,December,12,Thursday,CUST7931,Individual,South,Bristol,Stationery,Stapler,5,18.35,119.28,0.04,4.77,114.51,56.81,57.7,Online,Rep_14,Completed,50.39,22.9,False,705
TXN003596,2023-11-23,2023,Q4,November,11,Thursday,CUST8467,Smb,South,London,Electronics,Bluetooth Headphones,12,324.33,5059.55,0.01,50.6,5008.95,3045.29,1963.66,Retail,Rep_14,Completed,39.2,417.41,True,691
TXN003597,2022-07-10,2022,Q3,July,7,Sunday,CUST6468,Enterprise,North,Leeds,Furniture,Bookshelf,30,281.1,8433.0,0.0,0.0,8433.0,4570.83,3862.17,Direct Sales,Rep_19,Completed,45.8,281.1,True,190
TXN003598,2024-10-31,2024,Q4,October,10,Thursday,CUST5845,Government,West,Plymouth,Software,Security Pack,3,187.06,729.53,0.08,58.36,671.17,291.6,379.57,Partner,Rep_16,Completed,56.55,223.72,False,1034
TXN003599,2022-12-29,2022,Q4,December,12,Thursday,CUST9357,Government,East,Ipswich,Electronics,Wireless Mouse,1,563.34,732.34,0.13,95.2,637.14,322.02,315.12,Retail,Rep_07,Completed,49.46,637.14,False,362
TXN003600,2023-11-29,2023,Q4,November,11,Wednesday,CUST7118,Enterprise,East,Colchester,Electronics,Wireless Mouse,31,620.18,24993.25,0.09,2249.39,22743.86,15373.18,7370.68,Retail,Unassigned,Completed,32.41,733.67,True,697
TXN003601,2023-06-30,2023,Q2,June,6,Friday,CUST4743,Individual,West,Birmingham,Stationery,Paper Ream,2,24.88,49.76,0.03,1.49,48.27,26.82,21.45,Online,Rep_08,Completed,44.44,24.14,False,545
TXN003602,2022-06-28,2022,Q2,June,6,Tuesday,CUST3217,Government,East,Colchester,Electronics,Bluetooth Headphones,3,1290.54,3871.62,0.06,232.3,3639.32,1627.14,2012.18,Retail,Rep_02,Pending,55.29,1213.11,False,178
TXN003603,2024-10-18,2024,Q4,October,10,Friday,CUST7158,Government,South,Brighton,Electronics,Wireless Mouse,3,790.39,3082.52,0.13,400.73,2681.79,1099.65,1582.14,Retail,Rep_18,Completed,59.0,893.93,False,1021
TXN003604,2024-08-18,2024,Q3,August,8,Sunday,CUST1200,Smb,South,London,Electronics,Laptop Pro,9,245.73,2211.57,0.02,44.23,2167.34,1358.03,809.31,Partner,Rep_06,Completed,37.34,240.82,False,960
TXN003605,2022-08-21,2022,Q3,August,8,Sunday,CUST4459,Enterprise,South,London,Software,Design Pro,30,246.71,7401.3,0.04,296.05,7105.25,3770.59,3334.66,Online,Rep_12,Completed,46.93,236.84,True,232
TXN003606,2024-10-24,2024,Q4,October,10,Thursday,CUST9617,Individual,West,Exeter,Stationery,Paper Ream,4,86.82,451.46,0.03,13.54,437.92,290.7,147.22,Partner,Rep_15,Completed,33.62,109.48,False,1027
TXN003607,2024-09-04,2024,Q3,September,9,Wednesday,CUST8505,Individual,East,Norwich,Electronics,Laptop Pro,5,287.15,1435.75,0.0,0.0,1435.75,736.07,699.68,Retail,Rep_06,Completed,48.73,287.15,False,977
TXN003608,2023-12-27,2023,Q4,December,12,Wednesday,CUST9080,Government,South,Brighton,Electronics,Laptop Pro,4,876.29,4556.71,0.08,364.54,4192.17,2507.27,1684.9,Retail,Rep_20,Completed,40.19,1048.04,False,725
TXN003609,2023-09-10,2023,Q3,September,9,Sunday,CUST4068,Government,North,Leeds,Furniture,Office Chair,2,189.31,378.62,0.15,56.79,321.83,213.52,108.31,Partner,Rep_05,Completed,33.65,160.92,False,617
TXN003610,2022-07-17,2022,Q3,July,7,Sunday,CUST7668,Individual,North,Newcastle,Stationery,Pen Collection,2,99.86,199.72,0.01,2.0,197.72,89.63,108.09,Online,Rep_19,Completed,54.67,98.86,False,197
TXN003611,2024-02-05,2024,Q1,February,2,Monday,CUST7841,Enterprise,North,Leeds,Software,Cloud Storage,45,292.97,13183.65,0.1,1318.37,11865.28,5331.97,6533.31,Online,Rep_19,Completed,55.06,263.67,True,765
TXN003612,2023-09-09,2023,Q3,September,9,Saturday,CUST7527,Enterprise,West,Exeter,Stationery,Pen Collection,41,72.53,2973.73,0.07,208.16,2765.57,1513.53,1252.04,Direct Sales,Rep_05,Completed,45.27,67.45,False,616
TXN003613,2023-02-06,2023,Q1,February,2,Monday,CUST2118,Individual,East,Colchester,Stationery,Sticky Notes,1,98.84,98.84,0.02,1.98,96.86,44.48,52.38,Direct Sales,Rep_17,Completed,54.08,96.86,False,401
TXN003614,2023-09-15,2023,Q3,September,9,Friday,CUST1827,Enterprise,North,Leeds,Stationery,Pen Collection,7,61.93,433.51,0.05,21.68,411.83,284.87,126.96,Partner,Rep_01,Pending,30.83,58.83,False,622
TXN003615,2023-07-27,2023,Q3,July,7,Thursday,CUST7626,Individual,North,Leeds,Electronics,Bluetooth Headphones,4,1349.79,5399.16,0.04,215.97,5183.19,2411.84,2771.35,Direct Sales,Rep_07,Completed,53.47,1295.8,True,572
TXN003616,2022-11-02,2022,Q4,November,11,Wednesday,CUST3030,Government,East,Colchester,Stationery,Notebook Set,1,24.62,32.01,0.11,3.52,28.49,18.09,10.4,Retail,Rep_16,Completed,36.5,28.49,False,305
TXN003617,2023-08-26,2023,Q3,August,8,Saturday,CUST1574,Enterprise,South,London,Furniture,Desk Lamp,22,238.26,5241.72,0.08,419.34,4822.38,2121.92,2700.46,Retail,Rep_11,Pending,56.0,219.2,False,602
TXN003618,2024-09-10,2024,Q3,September,9,Tuesday,CUST4865,Enterprise,West,Exeter,Stationery,Notebook Set,48,22.94,1101.12,0.01,11.01,1090.11,719.37,370.74,Direct Sales,Rep_09,Completed,34.01,22.71,False,983
TXN003619,2022-06-14,2022,Q2,June,6,Tuesday,CUST7425,Smb,North,Newcastle,Software,Security Pack,13,91.36,1187.68,0.02,23.75,1163.93,810.94,352.99,Retail,Rep_11,Pending,30.33,89.53,False,164
TXN003620,2024-12-24,2024,Q4,December,12,Tuesday,CUST4509,Government,West,Cardiff,Software,Project Manager,4,363.33,1889.32,0.07,132.25,1757.07,1059.21,697.86,Partner,Rep_15,Completed,39.72,439.27,False,1088
TXN003621,2022-05-15,2022,Q2,May,5,Sunday,CUST7220,Government,North,Newcastle,Furniture,Desk Lamp,4,582.81,2331.24,0.1,233.12,2098.12,840.16,1257.96,Online,Rep_06,Completed,59.96,524.53,False,134
TXN003622,2024-05-18,2024,Q2,May,5,Saturday,CUST3998,Government,East,Ipswich,Furniture,Bookshelf,1,766.85,766.85,0.1,76.69,690.16,278.26,411.9,Partner,Rep_20,Completed,59.68,690.16,False,868
TXN003623,2024-10-22,2024,Q4,October,10,Tuesday,CUST6578,Individual,East,Colchester,Electronics,Bluetooth Headphones,5,1056.29,6865.89,0.02,137.32,6728.57,3994.48,2734.09,Online,Rep_10,Completed,40.63,1345.71,True,1025
TXN003624,2024-11-12,2024,Q4,November,11,Tuesday,CUST1126,Smb,South,Brighton,Software,Security Pack,19,125.09,3089.72,0.04,123.59,2966.13,1544.75,1421.38,Direct Sales,Rep_16,Completed,47.92,156.11,False,1046
TXN003625,2023-02-28,2023,Q1,February,2,Tuesday,CUST9704,Individual,East,Colchester,Software,Security Pack,4,197.46,789.84,0.04,31.59,758.25,352.06,406.19,Partner,Rep_19,Completed,53.57,189.56,False,423
TXN003626,2024-05-07,2024,Q2,May,5,Tuesday,CUST4645,Smb,North,Manchester,Stationery,Pen Collection,16,25.6,409.6,0.02,8.19,401.41,191.72,209.69,Direct Sales,Rep_05,Completed,52.24,25.09,False,857
TXN003627,2024-03-16,2024,Q1,March,3,Saturday,CUST5607,Individual,East,Norwich,Stationery,Pen Collection,4,97.09,388.36,0.01,3.88,384.48,186.83,197.65,Partner,Rep_19,Completed,51.41,96.12,False,805
TXN003628,2024-05-18,2024,Q2,May,5,Saturday,CUST9049,Government,South,Southampton,Software,Design Pro,5,51.1,255.5,0.02,5.11,250.39,151.26,99.13,Retail,Rep_17,Completed,39.59,50.08,False,868
TXN003629,2022-05-24,2022,Q2,May,5,Tuesday,CUST6179,Government,South,Southampton,Electronics,Laptop Pro,4,347.17,1388.68,0.1,138.87,1249.81,589.64,660.17,Partner,Rep_20,Completed,52.82,312.45,False,143
TXN003630,2024-09-06,2024,Q3,September,9,Friday,CUST9281,Smb,South,Brighton,Furniture,Standing Desk,15,492.54,7388.1,0.03,221.64,7166.46,3318.61,3847.85,Direct Sales,Rep_13,Completed,53.69,477.76,True,979
TXN003631,2024-12-20,2024,Q4,December,12,Friday,CUST4447,Government,North,Newcastle,Furniture,Bookshelf,4,742.18,3859.34,0.05,192.97,3666.37,2283.54,1382.83,Online,Rep_08,Completed,37.72,916.59,False,1084
TXN003632,2024-10-02,2024,Q4,October,10,Wednesday,CUST6896,Smb,West,Cardiff,Furniture,Filing Cabinet,18,526.85,12328.29,0.0,0.0,12328.29,8415.27,3913.02,Online,Rep_09,Pending,31.74,684.91,True,1005
TXN003633,2024-04-07,2024,Q2,April,4,Sunday,CUST3891,Individual,South,Southampton,Electronics,Wireless Mouse,4,903.54,3614.16,0.01,36.14,3578.02,2203.64,1374.38,Online,Rep_14,Completed,38.41,894.5,False,827
TXN003634,2024-06-07,2024,Q2,June,6,Friday,CUST8364,Government,North,Manchester,Furniture,Desk Lamp,4,446.99,1787.96,0.12,214.56,1573.4,883.45,689.95,Retail,Rep_14,Cancelled,43.85,393.35,False,888
TXN003635,2023-04-14,2023,Q2,April,4,Friday,CUST6879,Government,North,Manchester,Software,Productivity Suite,5,458.32,2291.6,0.14,320.82,1970.78,1127.77,843.01,Partner,Rep_19,Completed,42.78,394.16,False,468
TXN003636,2022-03-09,2022,Q1,March,3,Wednesday,CUST1702,Government,West,Plymouth,Stationery,Pen Collection,2,97.71,195.42,0.06,11.73,183.69,76.53,107.16,Direct Sales,Rep_08,Completed,58.34,91.84,False,67
TXN003637,2023-07-27,2023,Q3,July,7,Thursday,CUST6737,Enterprise,South,Bristol,Software,Cloud Storage,12,400.97,4811.64,0.09,433.05,4378.59,2833.6,1544.99,Partner,Rep_13,Completed,35.29,364.88,False,572
TXN003638,2022-10-17,2022,Q4,October,10,Monday,CUST6969,Government,West,Cardiff,Stationery,Notebook Set,4,33.8,175.76,0.13,22.85,152.91,88.66,64.25,Direct Sales,Rep_12,Completed,42.02,38.23,False,289
TXN003639,2022-10-29,2022,Q4,October,10,Saturday,CUST1184,Government,East,Norwich,Software,Project Manager,3,298.74,1165.09,0.13,151.46,1013.63,559.97,453.66,Direct Sales,Rep_12,Completed,44.76,337.88,False,301
TXN003640,2022-01-17,2022,Q1,January,1,Monday,CUST3638,Individual,West,Exeter,Electronics,Webcam HD,3,1097.11,3291.33,0.0,0.0,3291.33,1580.45,1710.88,Partner,Rep_01,Completed,51.98,1097.11,False,16
TXN003641,2024-08-14,2024,Q3,August,8,Wednesday,CUST5476,Smb,West,Plymouth,Furniture,Bookshelf,12,768.35,9220.2,0.01,92.2,9128.0,4696.46,4431.54,Partner,Rep_10,Completed,48.55,760.67,True,956
TXN003642,2024-03-13,2024,Q1,March,3,Wednesday,CUST8284,Government,West,Exeter,Electronics,Laptop Pro,2,394.35,788.7,0.1,78.87,709.83,349.41,360.42,Direct Sales,Rep_13,Completed,50.78,354.92,False,802
TXN003643,2022-06-23,2022,Q2,June,6,Thursday,CUST1171,Smb,South,London,Stationery,Pen Collection,16,11.0,176.0,0.04,7.04,168.96,105.2,63.76,Retail,Rep_16,Completed,37.74,10.56,False,173
TXN003644,2024-08-21,2024,Q3,August,8,Wednesday,CUST6229,Enterprise,South,London,Software,Project Manager,40,211.26,8450.4,0.06,507.02,7943.38,4593.66,3349.72,Partner,Rep_01,Completed,42.17,198.58,True,963
TXN003645,2024-06-09,2024,Q2,June,6,Sunday,CUST6603,Enterprise,North,Newcastle,Electronics,Wireless Mouse,44,232.89,10247.16,0.13,1332.13,8915.03,5986.07,2928.96,Online,Rep_03,Cancelled,32.85,202.61,True,890
TXN003646,2024-01-20,2024,Q1,January,1,Saturday,CUST3353,Individual,South,Brighton,Stationery,Stapler,4,38.69,154.76,0.02,3.1,151.66,70.32,81.34,Partner,Rep_05,Completed,53.63,37.92,False,749
TXN003647,2023-09-26,2023,Q3,September,9,Tuesday,CUST2399,Government,South,Southampton,Stationery,Notebook Set,2,60.76,121.52,0.03,3.65,117.87,48.98,68.89,Retail,Rep_18,Completed,58.45,58.94,False,633
TXN003648,2024-06-07,2024,Q2,June,6,Friday,CUST1217,Individual,North,Newcastle,Stationery,Stapler,1,63.8,63.8,0.0,0.0,63.8,33.78,30.02,Retail,Rep_07,Completed,47.05,63.8,False,888
TXN003649,2022-08-18,2022,Q3,August,8,Thursday,CUST1672,Enterprise,West,Plymouth,Electronics,Wireless Mouse,17,789.39,13419.63,0.15,2012.94,11406.69,6913.03,4493.66,Online,Rep_19,Completed,39.39,670.98,True,229
TXN003650,2023-04-15,2023,Q2,April,4,Saturday,CUST3168,Government,East,Ipswich,Furniture,Office Chair,5,237.72,1188.6,0.14,166.4,1022.2,480.81,541.39,Retail,Rep_06,Completed,52.96,204.44,False,469
TXN003651,2022-04-26,2022,Q2,April,4,Tuesday,CUST1775,Individual,North,Liverpool,Stationery,Pen Collection,5,87.79,438.95,0.05,21.95,417.0,259.88,157.12,Retail,Rep_19,Completed,37.68,83.4,False,115
TXN003652,2024-04-16,2024,Q2,April,4,Tuesday,CUST6340,Individual,East,Colchester,Electronics,USB-C Hub,3,912.31,2736.93,0.01,27.37,2709.56,1096.38,1613.18,Online,Rep_08,Completed,59.54,903.19,False,836
TXN003653,2024-05-26,2024,Q2,May,5,Sunday,CUST4059,Government,West,Birmingham,Stationery,Sticky Notes,3,71.86,215.58,0.04,8.62,206.96,111.18,95.78,Online,Rep_17,Completed,46.28,68.99,False,876
TXN003654,2023-11-20,2023,Q4,November,11,Monday,CUST1449,Enterprise,South,Brighton,Software,Cloud Storage,5,226.62,1473.03,0.09,132.57,1340.46,938.03,402.43,Partner,Rep_09,Completed,30.02,268.09,False,688
TXN003655,2022-08-10,2022,Q3,August,8,Wednesday,CUST4623,Individual,North,Leeds,Stationery,Notebook Set,3,47.53,142.59,0.04,5.7,136.89,72.53,64.36,Online,Rep_02,Completed,47.02,45.63,False,221
TXN003656,2024-01-08,2024,Q1,January,1,Monday,CUST7104,Government,North,Liverpool,Electronics,USB-C Hub,5,628.78,3143.9,0.13,408.71,2735.19,1268.66,1466.53,Retail,Rep_16,Completed,53.62,547.04,False,737
TXN003657,2023-05-25,2023,Q2,May,5,Thursday,CUST5367,Smb,East,Colchester,Electronics,Webcam HD,20,397.55,7951.0,0.04,318.04,7632.96,3148.6,4484.36,Retail,Rep_07,Completed,58.75,381.65,True,509
TXN003658,2022-11-09,2022,Q4,November,11,Wednesday,CUST3043,Enterprise,West,Birmingham,Electronics,Webcam HD,22,792.24,22658.06,0.07,1586.06,21072.0,14176.92,6895.08,Direct Sales,Rep_10,Completed,32.72,957.82,True,312
